0.000000000000000000e+00 1.490384266893805147e+02 1.634194935798498989e+02
1.000000000000000000e+01 1.490243751797490575e+02 1.634090268690362677e+02
2.000000000000000000e+01 1.489986298474595969e+02 1.633805687497160761e+02
3.000000000000000000e+01 1.489491240085555148e+02 1.633383842592542976e+02
4.000000000000000000e+01 1.488900957348505472e+02 1.632793916498785336e+02
5.000000000000000000e+01 1.488050599847297519e+02 1.631969772852332881e+02
6.000000000000000000e+01 1.487076550296456503e+02 1.630974245146992416e+02
7.000000000000000000e+01 1.485821738719081395e+02 1.629940062930482156e+02
8.000000000000000000e+01 1.484290489146899574e+02 1.628662624709221518e+02
9.000000000000000000e+01 1.482913214004427687e+02 1.627033215645861048e+02
1.000000000000000000e+02 1.481368240003767482e+02 1.625245640466593215e+02
1.100000000000000000e+02 1.479576818605957271e+02 1.623255577422263514e+02
1.200000000000000000e+02 1.477755922812112601e+02 1.621193658174947245e+02
1.300000000000000000e+02 1.475823061413240680e+02 1.618745057380256753e+02
1.400000000000000000e+02 1.473895958941654953e+02 1.616010275516531465e+02
1.500000000000000000e+02 1.471681873629451331e+02 1.613118057027936914e+02
1.600000000000000000e+02 1.469466736478965458e+02 1.610036484105069121e+02
1.700000000000000000e+02 1.466892597875144588e+02 1.606723445666798682e+02
1.800000000000000000e+02 1.463993648464694672e+02 1.603404874481847742e+02
1.900000000000000000e+02 1.460586507745198048e+02 1.600093558075685394e+02
2.000000000000000000e+02 1.455630132412068747e+02 1.596628279974942188e+02
2.100000000000000000e+02 1.451238041474831277e+02 1.592491106585267460e+02
2.200000000000000000e+02 1.447754944702820694e+02 1.587695757641704404e+02
2.300000000000000000e+02 1.444111792002546224e+02 1.582812310426608349e+02
2.400000000000000000e+02 1.439756441714361586e+02 1.578221751517698976e+02
2.500000000000000000e+02 1.435664350037216650e+02 1.573357054431768347e+02
2.600000000000000000e+02 1.431188425745113477e+02 1.568318963640070081e+02
2.700000000000000000e+02 1.427465942829678625e+02 1.561893493531937622e+02
2.800000000000000000e+02 1.422990838703969985e+02 1.555523801486939419e+02
2.900000000000000000e+02 1.417735688255821174e+02 1.549483388934135633e+02
3.000000000000000000e+02 1.411764019977223370e+02 1.543627037276390865e+02
3.100000000000000000e+02 1.406207546979473761e+02 1.537062890591481050e+02
3.200000000000000000e+02 1.399686311425907661e+02 1.530655959097865946e+02
3.300000000000000000e+02 1.393728029205133794e+02 1.524042870036950319e+02
3.400000000000000000e+02 1.388901034350618318e+02 1.515492894394496659e+02
3.500000000000000000e+02 1.381753636400877951e+02 1.507276426093626469e+02
3.600000000000000000e+02 1.374889807344847839e+02 1.499351405743184955e+02
