0.000000000000000000e+00 1.512770762292083191e+02 1.642008977538815202e+02
1.000000000000000000e+01 1.512701002410165074e+02 1.641904747140087011e+02
2.000000000000000000e+01 1.512433858087819090e+02 1.641645381723551225e+02
3.000000000000000000e+01 1.512074490737935832e+02 1.641147201131323072e+02
4.000000000000000000e+01 1.511553135797918799e+02 1.640510045231978324e+02
5.000000000000000000e+01 1.510774526334258780e+02 1.639699949826172940e+02
6.000000000000000000e+01 1.509784436709859392e+02 1.638676868199677301e+02
7.000000000000000000e+01 1.508360166293599889e+02 1.637579206540164876e+02
8.000000000000000000e+01 1.506839763984351066e+02 1.636298919377091750e+02
9.000000000000000000e+01 1.505270418906222289e+02 1.634657067020649208e+02
1.000000000000000000e+02 1.503419833862146788e+02 1.632876386701366869e+02
1.100000000000000000e+02 1.501360673387364955e+02 1.630962038120918578e+02
1.200000000000000000e+02 1.498835705857520395e+02 1.628975729165333632e+02
1.300000000000000000e+02 1.496279700702884270e+02 1.626484679777343558e+02
1.400000000000000000e+02 1.493721777916959752e+02 1.623734374988055151e+02
1.500000000000000000e+02 1.490650054000431624e+02 1.620995341149450439e+02
1.600000000000000000e+02 1.487688402162871171e+02 1.617899997740893525e+02
1.700000000000000000e+02 1.485033387601383197e+02 1.614383244940812574e+02
1.800000000000000000e+02 1.481913389416004065e+02 1.610884049802997993e+02
1.900000000000000000e+02 1.478272055873997886e+02 1.607345875791669982e+02
2.000000000000000000e+02 1.474785170690454663e+02 1.603169447757285297e+02
2.100000000000000000e+02 1.470787157405495122e+02 1.599148883539341455e+02
2.200000000000000000e+02 1.467077535905719117e+02 1.594621005920460561e+02
2.300000000000000000e+02 1.462868513043907228e+02 1.590238267058217048e+02
2.400000000000000000e+02 1.458542616790006434e+02 1.585185741263141495e+02
2.500000000000000000e+02 1.453958897248641335e+02 1.580036245896252751e+02
2.600000000000000000e+02 1.448492700326246165e+02 1.575053775958002120e+02
2.700000000000000000e+02 1.442379070449237588e+02 1.570312055367034816e+02
2.800000000000000000e+02 1.437430752564009424e+02 1.564058639479884789e+02
2.900000000000000000e+02 1.432414226972497602e+02 1.557551654318792487e+02
3.000000000000000000e+02 1.427045864128528763e+02 1.550928819130873535e+02
3.100000000000000000e+02 1.420439149911874779e+02 1.544589173927077468e+02
3.200000000000000000e+02 1.414370243195523074e+02 1.537715698491618355e+02
3.300000000000000000e+02 1.408392114670612614e+02 1.530600695743673896e+02
3.400000000000000000e+02 1.401725113485968279e+02 1.523301628744536345e+02
3.500000000000000000e+02 1.394473384263562821e+02 1.514905354048334800e+02
3.600000000000000000e+02 1.387332777037817380e+02 1.505974098145446760e+02
3.700000000000000000e+02 1.380122494471265782e+02 1.497484131808764971e+02
3.800000000000000000e+02 1.372492513104359375e+02 1.488909817976385170e+02
3.900000000000000000e+02 1.365246182311062739e+02 1.478903052566667213e+02
4.000000000000000000e+02 1.357216212357227221e+02 1.469681862386873377e+02
4.100000000000000000e+02 1.348821086498549846e+02 1.459554961517602294e+02
4.200000000000000000e+02 1.340769389103343201e+02 1.448462454572763818e+02
4.300000000000000000e+02 1.332696576125008789e+02 1.437283178299121289e+02
4.400000000000000000e+02 1.323824784134418167e+02 1.425755112803420275e+02
4.500000000000000000e+02 1.313610537163733341e+02 1.414315725701295889e+02
4.600000000000000000e+02 1.304458556430327576e+02 1.401559407138488211e+02
4.700000000000000000e+02 1.294859692354727372e+02 1.388790846765049309e+02
4.800000000000000000e+02 1.283784186394407243e+02 1.376417677018334587e+02
4.900000000000000000e+02 1.273637058092767944e+02 1.362007017750593434e+02
5.000000000000000000e+02 1.263163666087360895e+02 1.347802963528556006e+02
5.100000000000000000e+02 1.252438926175843790e+02 1.332075381380178101e+02
5.200000000000000000e+02 1.240689538771746356e+02 1.316483548489435975e+02
5.300000000000000000e+02 1.227687684588906620e+02 1.300980967933080024e+02
5.400000000000000000e+02 1.216175154806240926e+02 1.284274946004352671e+02
5.500000000000000000e+02 1.203783030501085562e+02 1.266002116638161965e+02
5.600000000000000000e+02 1.189788084356886060e+02 1.248443372327645591e+02
5.700000000000000000e+02 1.176063914292689390e+02 1.230381931761574776e+02
5.800000000000000000e+02 1.161321186718012513e+02 1.210883578036378481e+02
5.900000000000000000e+02 1.146300417017747861e+02 1.190684087994581120e+02
6.000000000000000000e+02 1.130938661533651413e+02 1.169357690546519706e+02
6.100000000000000000e+02 1.114252028245070534e+02 1.148145143012106217e+02
6.200000000000000000e+02 1.096534910878041273e+02 1.125986852423095286e+02
6.300000000000000000e+02 1.077851720157080138e+02 1.103050141185553770e+02
6.400000000000000000e+02 1.026703306441896899e+02 1.103050141185553770e+02
6.500000000000000000e+02 9.939731415268919079e+01 1.103050141185553770e+02
6.600000000000000000e+02 9.742474806909078211e+01 1.103050141185553770e+02
6.700000000000000000e+02 9.552884290677502577e+01 1.103050141185553770e+02
6.800000000000000000e+02 9.362280801989810186e+01 1.103050141185553770e+02
6.900000000000000000e+02 9.026395433267403234e+01 1.103050141185553770e+02
7.000000000000000000e+02 8.842490622805678413e+01 1.103050141185553770e+02
7.100000000000000000e+02 8.660898016907113117e+01 1.103050141185553770e+02
7.200000000000000000e+02 8.332916599146764725e+01 1.103050141185553770e+02
7.300000000000000000e+02 8.149236170015903724e+01 1.103050141185553770e+02
7.400000000000000000e+02 7.828762115210093953e+01 1.103050141185553770e+02
7.500000000000000000e+02 7.650219974664825884e+01 1.103050141185553770e+02
7.600000000000000000e+02 7.326318000439329126e+01 1.103050141185553770e+02
7.700000000000000000e+02 7.171138284792722573e+01 1.103050141185553770e+02
7.800000000000000000e+02 6.848813472249315737e+01 1.103050141185553770e+02
7.900000000000000000e+02 6.537463339491590375e+01 1.103050141185553770e+02
8.000000000000000000e+02 6.230679884949371683e+01 1.103050141185553770e+02
