   4.56088785283535194851264379465869310E-0006   1.23143972026554502609841382455784717E-0004
   4.56088802021882438663083342270842798E-0006   1.23143976545908258439032492414622243E-0004
   4.56096289125204298867382504003449656E-0006   1.23145998063805160692410107636597799E-0004
   4.56067277866536932440908231869926907E-0006   1.23138165023964971792149220619222195E-0004
   4.56306800167051718286122759740504350E-0006   1.23202836045103963639524256060390523E-0004
   4.56152361078528209399885440254780293E-0006   1.23161137491202615888574417401984182E-0004
   4.56088786957369944174527315609921722E-0006   1.23143972478489884927122374214828325E-0004
   4.56088801697472874152585810358476890E-0006   1.23143976458317676021198089649312431E-0004
   4.56088784797444742243392896679530046E-0006   1.23143971895310080405716299133094875E-0004
   4.56089162532865548890407494532971380E-0006   1.23144073883873698200403071909252794E-0004
   4.56088914762808473745145631558506204E-0006   1.23144006985958287911187720513876374E-0004
   4.56088785450918672277798814233227059E-0006   1.23143972071748041515005679742986249E-0004
   4.56088785612758103533453496859146127E-0006   1.23143972115444687954032443892058870E-0004
   4.56088786038850898498655125596840301E-0006   1.23143972230489742594636883223902370E-0004
   4.56088787047747399308497319511835017E-0006   1.23143972502891797813294274014155175E-0004
   4.56088786641569465799063126596671106E-0006   1.23143972393223755765747042642718978E-0004
   4.56088785300273542843338640774560129E-0006   1.23143972031073856567701432999132721E-0004
   4.56088785309363309617586631156794910E-0006   1.23143972033528093596748390396487533E-0004
   4.56088785336577753254633371861501564E-0006   1.23143972040875993378751010369229071E-0004
   4.56088785375238810013797785036627093E-0006   1.23143972051314478703725401900061989E-0004
   4.56088785362848902379357089653445742E-0006   1.23143972047969203642426414155281620E-0004
   4.56088785285209029675413887751599841E-0006   1.23143972027006438012361749691932121E-0004
   4.56088785286053092131312216622000873E-0006   1.23143972027234334875454298486432183E-0004
   4.56088785288585225304897368541817082E-0006   1.23143972027918010832322289503257980E-0004
   4.56088785291983758853676815514106417E-0006   1.23143972028835614890492740183717173E-0004
   4.56088785290918957486291757104967229E-0006   1.23143972028548118521298774413896253E-0004
   4.56088785283702578336173538547095148E-0006   1.23143972026599696150766855407615696E-0004
   4.56088785283786341468184307208737749E-0006   1.23143972026622312196409762946209134E-0004
   4.56088785284037630810091432956937126E-0006   1.23143972026690160318724686898072742E-0004
   4.56088785284372905493154903841530605E-0006   1.23143972026780684483151824036712429E-0004
   4.56088785284268104857467281156101379E-0006   1.23143972026752388311516165911709239E-0004
   4.56088785283551933200004716202973798E-0006   1.23143972026559021964001273374792936E-0004
   4.56088785283560303088209583559744643E-0006   1.23143972026561281833816587561116048E-0004
   4.56088785283585412752770067368122367E-0006   1.23143972026568061443247918189363027E-0004
   4.56088785283618894526462727404505513E-0006   1.23143972026577101522144936399166495E-0004
   4.56088785283608431199508211362378772E-0006   1.23143972026574276423867217067798521E-0004
   4.56088785283536868686163355222849606E-0006   1.23143972026554954545264105910168399E-0004
   4.56088785283537705610751129419779856E-0006   1.23143972026555180514902804943339066E-0004
   4.56088785283540216384514397892998437E-0006   1.23143972026555858423818887431106578E-0004
   4.56088785283543564105073550682222972E-0006   1.23143972026556762308369858684195209E-0004
   4.56088785283542517939672356273521463E-0006   1.23143972026556479843711536193846432E-0004
   4.56088785283535794928526848241710365E-0006   1.23143972026554664630702249025261433E-0004
   4.56088785283536094968075533474592387E-0006   1.23143972026554745641380394038139406E-0004
   4.56088785283536995086721586679668606E-0006   1.23143972026554988673414828403509452E-0004
   4.56088785283538195247770621622610208E-0006   1.23143972026555312716898067838102975E-0004
   4.56088785283537820197092381550773997E-0006   1.23143972026555211453214943018707419E-0004
   4.56088785283538195247770618159274124E-0006   1.23143972026555312716898066903002226E-0004
   4.56088785283538916621566802204583232E-0006   1.23143972026555507487823036595235244E-0004
   4.56088785283539277309790710409360981E-0006   1.23143972026555604873643491810525039E-0004
   4.56088785283540359374462430691884401E-0006   1.23143972026555897031104856286805710E-0004
   4.56088785283541802131482829298624232E-0006   1.23143972026556286575500363910624613E-0004
   4.56088785283541351269407564178771910E-0006   1.23143972026556164842740042328264756E-0004
   4.56088785283538267385151311494526813E-0006   1.23143972026555332193990854103520421E-0004
   4.56088785283538303453854916319496124E-0006   1.23143972026555341932540827406262084E-0004
   4.56088785283538411659965730790072066E-0006   1.23143972026555371148190747313317549E-0004
   4.56088785283538555934821397694903628E-0006   1.23143972026555410102401777377621981E-0004
   4.56088785283538510848923937905172945E-0006   1.23143972026555397929209463234394733E-0004
   4.56088785283538555934821397688887154E-0006   1.23143972026555410102401777375997542E-0004
   4.56088785283538624417624852680423250E-0006   1.23143972026555428592758710223712235E-0004
   4.56088785283538658659038528989659113E-0006   1.23143972026555437837940402827205892E-0004
   4.56088785283538761383279557913660368E-0006   1.23143972026555465573485480636686189E-0004
   4.56088785283538898348971437240654567E-0006   1.23143972026555502554222288054974549E-0004
   4.56088785283538855547188161165967960E-0006   1.23143972026555490997740803514809190E-0004
   4.56088785283538611336039871550757313E-0006   1.23143972026555425060730765318702460E-0004
   4.56088785283538639036656928366400944E-0006   1.23143972026555432539897370658926215E-0004
   4.56088785283538722138508098811369571E-0006   1.23143972026555454977397186679067710E-0004
   4.56088785283538832941000654606110806E-0006   1.23143972026555484894070176743647761E-0004
   4.56088785283538798315218744157632744E-0006   1.23143972026555475545109060922558722E-0004
   4.56088785283538832941000654603385496E-0006   1.23143972026555484894070176742911925E-0004
