   5.83212158887989831197037684405320175         4.21149740084452255136596931502188930      
   5.83212162593103117133428107461968211         4.21149739603238053225751967485151491      
   5.83212179411734576271757866783151830         4.21149737371540242562150896193352860      
   5.83212226287812540505530994042648555         4.21149731014824895263356733951823881      
   5.83212327899291806494891531989843190         4.21149717016536509178441212701232276      
   5.83212516927439595911663602392558629         4.21149690854428617138170355655478430      
   5.83212833766796990777329778345206044         4.21149647675473830872249026471131069      
   5.83213324955931915129364588535979453         4.21149584199746273632150200681817685      
   5.83214040282818493560615626045987269         4.21149502188626765969992507701298249      
   5.83215029643687800340736816499990549         4.21149412860815986486578412309143370      
   5.83216341029089535194922565384253880         4.21149341098109552473237751256259063      
   5.83218020395313334072103333583404793         4.21149328494021841105780038918431077      
   5.83220113371825447990493295934583384         4.21149434853198287742631662751194335      
   5.83222668243490651257047286755584678         4.21149738223864218145998947211779875      
   5.83225739491268559767778515276737830         4.21150333788524806520441777448468262      
   5.83229391241095820359574378886482801         4.21151331982699466425577784374879537      
   5.83233700113725147938456642584448369         4.21152856142397339945223170918226820      
   5.83238757103162707044136564153649118         4.21155039870572025045687099268715915      
   5.83244668211627964872673918189053866         4.21158024207180215597060375044543372      
   5.83251553645091847114553255275158097         4.21161954611769758005127983021314620      
   5.83259545448688594367014243956281854         4.21166977731832048603388824208302465      
   5.83268783553641935432827994669126236         4.21173237933442879047329266258491118      
   5.83279410320635152919857415700560828         4.21180873603728594337242646351460793      
   5.83291563788580944257915438020147731         4.21190013283388692404254462567083485      
   5.83305369953528839193286021844558232         4.21200771736911169220088918289314709      
   5.83320934491998664652198417425456821         4.21213246105976788135751524754885940      
   5.83338334391427533184605017532669359         4.21227512310584161450970113158259281      
   5.83357609950906430894325849879309843         4.21243621859169103921152147710669377      
   5.83378757577409281178008970405821070         4.21261599208235027340726881399395118      
   5.83401723724295370927380801974589620         4.21281439775198349353924711538684032      
   5.83426400224053555007739842236776512         4.21303108665217926766083922042655346      
   5.83452621155124977127648389504234088         4.21326540124441604877206735297490290      
   5.83480161313227318031442834177192424         4.21351637707696280158220756592040960      
   5.83508736189977814494825512681705811         4.21378275074720048257167264993116393      
   5.83538003377903135970860529241436679         4.21406297350034823861245547459026061      
   5.83567565214088759536774651267032036         4.21435522938436016020839239904277884      
   5.83596972450078510501270064439718307         4.21465745685890255099945545625624614      
   5.83625728724065235406055782737906358         4.21496737278443376585995961017217409      
   5.83653295609392148753090402861796272         4.21528249777489851849878225686467116      
   5.83679098030891111855288108895483665         4.21560018203665848451001985865240595      
   5.83702529828064999072553544120172782         4.21591763077709728406205543579604064      
   5.83722959341651107700669071499559120         4.21623192878907365433269822872022513      
   5.83739734854091651754349962680576230         4.21654006357667151814870605655673205      
   5.83752189770691029410158230900809710         4.21683894666174721615553333481547170      
   5.83759647468146506927443380273681197         4.21712543290507540954770392194624751      
   5.83761425745770179228510635734719709         4.21739633769237776726692594539488850      
   5.83756840848954724830366102610521643         4.21764845198752500627003532353584425      
   5.83745211040100826056280723384671208         4.21787855525450767903364158370023187      
   5.83725859719150419578510650983109794         4.21808342637574291221403465788345781      
   5.83698118099486000095360320561717557         4.21825985261322721478707280405868949      
   5.83661327436246036387677973966393405         4.21840463662634514965199961225569260      
   5.83614840971418404251636402664050808         4.21851460299169966109481667662304374      
   5.83558025362357690330450817783948750         4.21858660185133509264231472647782240      
   5.83490261844726959476090092344173269         4.21861751204795744105021151667287087      
   5.83410947058195282648288519833965304         4.21860424291684105831652523655937254      
   5.83319493698349222995113877962797751         4.21854373573031056990605993454885959      
   5.83215330845607270751076096060646868         4.21843296380710853881384652518133418      
   5.83097904204273815352850847865360235         4.21826893258670214451081018491011018      
   5.82966675898937435452191624858818642         4.21804867782849429342614241359446877      
   5.82821124485236212760364040443313795         4.21776926508445441174292233406800032      
   5.82660744772328155577460348158424224         4.21742778889939080037425564068225750      
   5.82485047037462558535022879124733226         4.21702136819453504562560608485408397      
   5.82293557011573292449660134856073677         4.21654714671037209829888119115095876      
   5.82085815228398808460553578731107129         4.21600229086832616019330605809742083      
   5.81861376076898251598106352431431043         4.21538398406924622077117966098422928      
   5.81619807812631405077182258026196926         4.21468942823185887007754236798572842      
   5.81360691510481440122775619428321919         4.21391583800007636828949989203784217      
   5.81083621548535971012927245311291243         4.21306044804076234268744152247317041      
   5.80788203377105761633819672363615626         4.21212049758823988039334951511154058      
   5.80474053122660282460551904482548509         4.21109323216509650554326553404543367      
   5.80140797857807893856373937575062072         4.20997590383391956778113533808846412      
   5.79788074392365433980887176861214300         4.20876576797050532751370951236904880      
   5.79415529125425721233267589983240726         4.20746008184696180952014908694558406      
   5.79022817069203770462007464180970436         4.20605610122726354547797378304103608      
   5.78609601119362965010487357839733833         4.20455107732447976683906781128020007      
   5.78175551939241076553816564170246586         4.20294225642904249756691970089102215      
   5.77720347716825885228538489773031101         4.20122687938562640710067557432480713      
   5.77243672317249389938548280587834219         4.19940217551408371980456142564305961      
   5.76745215954620049811687802146757473         4.19746536239364139504548055832730046      
   5.76224674913461666800386982283107690         4.19541364581689299575060615382579490      
   5.75681748832805004532278634619411475         4.19324421022322717495663266405820370      
   5.75116143937377617739445505738454071         4.19095422895975742940428964276123236      
   5.74527569931719305065691044002204502         4.18854085315694458542902125554691252      
   5.73915737490858408267418699864387887         4.18600120173694782093299919072388791      
   5.73280363854896012413124121752611112         4.18333238090987458103405692446697405      
   5.72621165578785967644357370121827587         4.18053145907892166240178817562934244      
   5.71937862645149617443392878288480829         4.17759547814391802431502932338814019      
   5.71230177255422634119680936686544338         4.17452144732339610545499537060440757      
   5.70497829717618702136896557902499912         4.17130633413797225939620341723113288      
   5.69740544022027580544178491839106540         4.16794707241784988540420094593482513      
   5.68958040986628664142083513017361494         4.16444054694731639783269247557462758      
   5.68150041764353680877321049686399260         4.16078359758832808276939193371743872      
   5.67316265217041681575802057359089279         4.15697301151538571444330184443902216      
   5.66456428595104486749315072472174132         4.15300552161052782769766972168146314      
   5.65570245590234551268086167712117716         4.14887779968854987893967708747755595      
   5.64657426028382074424694624771506338         4.14458645220133816749059233980223267      
   5.63717675967773928554857709051959830         4.14012801326060211195044251648459196      
   5.62750692644531277523032384244867024         4.13549894222891893635074630829144554      
   5.61756170166388271070018031722803290         4.13069561522642694948490295086455397      
   5.60733792469457297957455302385552535         4.12571432059798401459200294742813275      
   5.59683236994908770962752593549110673         4.12055124713448781115187635451051933      
   5.58604170889221803263969268588386031         4.11520247141195707945354334929602278      
   5.57496248112203025230347963230593636         4.10966397307777440197675719931293760      
   5.56359111030866308279642832172060272         4.10393160260195940348503330087095176      
   5.55192389319646543439135918462884052         4.09800106647094959661374007549870470      
   5.53995694497834985451192258828246669         4.09186794712569650114131940757871918      
