   120.795153622985593035512044391775065         157.730671851688302563670978984804408      
   120.795153622972701885271318787185003         157.730671851671426396258121853272714      
   120.795153622793518411866761577381307         157.730671851432351776056611049580449      
   120.795153621700115534218091238924861         157.730671849960033165925975012698922      
   120.795153615872100446732535163788421         157.730671845370088083944354063893531      
   120.795153568934971969046358592966697         157.730671860470593175556412487982692      
   120.795153228680741562731664172489822         157.730672125282104158568966610960262      
   120.795151561517415998799233970053210         157.730673645710423131460272250318586      
   120.795145726245297544362315344266264         157.730679213616824836635087023814550      
   120.795129826273854553895069550598511         157.730694579822686030687503171321874      
   120.795093821735454383905604981815532         157.730729385479823351180295863504242      
   120.795022874525540606514771475854579         157.730797587650451771824909804892968      
   120.794897201171538321636519382534157         157.730917335390578439234409495049991      
   120.794692358205427486471847189310305         157.731110407744773209939528159881390      
   120.794379818570910526337560174176177         157.731401383829300242167122715655461      
   120.793927693644199514115574162215494         157.731816706549829687553794654392009      
   120.793301480843653210104606943825622         157.732383762612038512830555702019831      
   120.792464748452949823707440570391748         157.733130057556816958200640199886764      
   120.791379696887726060560297913758336         157.734082527621156123940041531027202      
   120.790007557824486104578078438246639         157.735267003645367195123259873701112      
   120.788308811809887775416348164397954         157.736707825081278760519940588678795      
   120.786243223511626568840075144063675         157.738427592022306279146057288603684      
   120.783769712089405606515971470847807         157.740447037714212619519937556678777      
   120.780846090544026780467438648878077         157.742785001442923943610629119585394      
   120.777428721919480555759541761585913         157.745458480910837822136362800252914      
   120.773472144732518360287203934932543         157.748482743651998845244336490747873      
   120.768928721742482293610811908792890         157.751871478175729309140910449310653      
   120.763748363398433241488510901148247         157.755636967638471817796411449364553      
   120.757878359272493308497610209194476         157.759790270983164280926353193986967      
   120.751263345791557493671597088578442         157.764341399422132419480963553278357      
   120.743845419304963220716961827773859         157.769299478797658176970405969613199      
   120.735564390958088158863193976883712         157.774672892150767843279326304332910      
   120.726358176989749668381445525664867         157.780469393622814074497890218734642      
