130	-0.191345503718729	3.28059499661934
135	0.498309668695064	3.85311020960108
140	0.741717376605815	3.88294455713320
145	0.129817444219067	2.71602434077079
150	-0.894523326572008	1.24205544286680
155	-1.23597025016903	0.278566599053415
160	-1.23597025016903	-0.164300202839756
165	-0.853955375253550	-0.245436105476673
170	-0.640973630831643	-0.164300202839756
175	-0.461798512508452	-0.0696416497633536
180	-0.340094658553076	0.0114942528735633
185	-0.245436105476673	0.0757268424611226
190	-0.177822853279243	0.119675456389452
195	-0.123732251521298	0.119675456389452
200	-0.0696416497633536	0.0791075050709940
205	-0.0425963488843815	0.0453008789722786
