135.000000000000	1.017400000000000	0.067700000000000
140.000000000000	0.969900000000000	0.070100000000000
144.000000000000	0.958800000000000	0.041400000000000
149.000000000000	0.874300000000000	0.040600000000000
155.000000000000	0.808700000000000	0.035600000000000
160.000000000000	0.686600000000000	0.027700000000000
164.000000000000	0.584400000000000	0.021800000000000
170.000000000000	0.423100000000000	0.019800000000000
175.000000000000	0.350300000000000	0.020000000000000
179.000000000000	0.263800000000000	0.016100000000000
184.000000000000	0.263800000000000	0.013900000000000
189.000000000000	0.218700000000000	0.010100000000000
194.000000000000	0.190200000000000	0.008900000000000
200.000000000000	0.163400000000000	0.006600000000000
205.000000000000	0.152200000000000	0.005300000000000
210.000000000000	0.146700000000000	0.007300000000000
215.000000000000	0.148100000000000	0.006600000000000
220.000000000000	0.139100000000000	0.005100000000000

