0.000000000000000000e+00 1.481227106516207641e+02 1.623230723580049926e+02
1.000000000000000000e+01 1.481037734328056672e+02 1.623223656256085121e+02
2.000000000000000000e+01 1.480843166653611434e+02 1.622893438424946169e+02
3.000000000000000000e+01 1.480443951839189651e+02 1.622480714296723079e+02
4.000000000000000000e+01 1.479808617723788871e+02 1.621829640173124574e+02
5.000000000000000000e+01 1.478932728049972809e+02 1.621068393306714199e+02
6.000000000000000000e+01 1.478083634202055805e+02 1.619965961161319115e+02
7.000000000000000000e+01 1.477102317434865597e+02 1.618561904528654054e+02
8.000000000000000000e+01 1.475817363022672453e+02 1.617090433041224458e+02
9.000000000000000000e+01 1.474355710998869142e+02 1.615454229410864002e+02
1.000000000000000000e+02 1.472737627585733833e+02 1.613574129829252968e+02
1.100000000000000000e+02 1.470830657150015384e+02 1.611636949423853480e+02
1.200000000000000000e+02 1.468515067447251568e+02 1.609745878751301689e+02
1.300000000000000000e+02 1.466534962196278968e+02 1.607123511128821178e+02
1.400000000000000000e+02 1.464281105291012182e+02 1.604438613015553301e+02
1.500000000000000000e+02 1.461656796914327572e+02 1.601760639021596546e+02
1.600000000000000000e+02 1.459274663760461124e+02 1.598579561437753114e+02
1.700000000000000000e+02 1.456527887532362513e+02 1.595413529755313675e+02
1.800000000000000000e+02 1.453402259612569765e+02 1.592175749381728451e+02
1.900000000000000000e+02 1.450198011755556422e+02 1.588667773711206905e+02
2.000000000000000000e+02 1.446900461107811111e+02 1.584615727896417354e+02
2.100000000000000000e+02 1.443051312517181657e+02 1.580689770083821486e+02
2.200000000000000000e+02 1.438634194748946129e+02 1.576711207839360895e+02
2.300000000000000000e+02 1.433825539195711656e+02 1.572911823453245006e+02
2.400000000000000000e+02 1.429838497966219393e+02 1.567980561977362868e+02
2.500000000000000000e+02 1.425483955959454647e+02 1.562976246581140174e+02
2.600000000000000000e+02 1.421608794753853147e+02 1.557241415158759139e+02
2.700000000000000000e+02 1.417108413588215399e+02 1.551804389368045634e+02
2.800000000000000000e+02 1.411994273287760109e+02 1.546415592629072648e+02
2.900000000000000000e+02 1.406904875043138645e+02 1.540486717873963300e+02
3.000000000000000000e+02 1.401821601748450803e+02 1.534368315959062841e+02
3.100000000000000000e+02 1.395812439749537646e+02 1.528240180886815551e+02
3.200000000000000000e+02 1.389780473084396704e+02 1.521465738475834257e+02
3.300000000000000000e+02 1.383651341217770039e+02 1.513523769488375024e+02
3.400000000000000000e+02 1.377412064498437303e+02 1.505829832822900300e+02
3.500000000000000000e+02 1.371238381487680158e+02 1.498221571855962679e+02
3.600000000000000000e+02 1.365193631217729546e+02 1.490611237611641116e+02
3.700000000000000000e+02 1.358953769091788217e+02 1.481596184037847195e+02
3.800000000000000000e+02 1.351880498341007240e+02 1.473040328656631175e+02
3.900000000000000000e+02 1.343967418519732746e+02 1.464094591305111237e+02
4.000000000000000000e+02 1.336702361957167682e+02 1.454482009478437305e+02
4.100000000000000000e+02 1.330178330881638544e+02 1.444108378831629125e+02
4.200000000000000000e+02 1.322227263263546035e+02 1.433488593371440629e+02
4.300000000000000000e+02 1.314033676566712643e+02 1.422726817252277272e+02
4.400000000000000000e+02 1.304974217178040305e+02 1.411876234723285108e+02
4.500000000000000000e+02 1.296434508806404438e+02 1.399958925515257704e+02
4.600000000000000000e+02 1.287704501344950359e+02 1.387977937433831244e+02
4.700000000000000000e+02 1.277264385236962454e+02 1.376388095001320266e+02
4.800000000000000000e+02 1.268422711032169587e+02 1.362719687494055449e+02
4.900000000000000000e+02 1.258866016121659186e+02 1.349190028713434515e+02
5.000000000000000000e+02 1.248759988231289384e+02 1.334469318134697460e+02
5.100000000000000000e+02 1.238124164395527771e+02 1.319344402138005989e+02
5.200000000000000000e+02 1.226329701538086283e+02 1.304724811662385662e+02
5.300000000000000000e+02 1.215445427684541500e+02 1.288769133289991373e+02
5.400000000000000000e+02 1.204162680939169121e+02 1.271983898285973851e+02
5.500000000000000000e+02 1.191378513189350343e+02 1.254625031374119430e+02
5.600000000000000000e+02 1.178133340674139617e+02 1.237870164346654889e+02
5.700000000000000000e+02 1.165392323591518959e+02 1.218729455994289737e+02
5.800000000000000000e+02 1.150577619708989943e+02 1.200303515178458014e+02
5.900000000000000000e+02 1.136140052045081177e+02 1.180277329733475113e+02
6.000000000000000000e+02 1.121290394587556847e+02 1.159173813183641784e+02
6.100000000000000000e+02 1.104785921087312346e+02 1.138452626277196345e+02
6.200000000000000000e+02 1.087069757539431265e+02 1.116617309392880912e+02
6.300000000000000000e+02 1.069070369404123539e+02 1.093892758048292109e+02
